mislead,-1
misleading,-1
misleadingly,-1
mislike,-1
mismanage,-1
misread,-1
misreading,-1
misrepresent,-1
misrepresentation,-1
miss,-1
misstatement,-1
mistake,-1
mistaken,-1
mistakenly,-1
mistakes,-1
mistrust,-1
mistrustful,-1
mistrustfully,-1
misunderstand,-1
misunderstood,-1
misunderstanding,-1
misunderstandings,-1
misuse,-1
moan,-1
mock,-1
mockeries,-1
mockery,-1
mocking,-1
mockingly,-1
moderate,1
moderation,1
modern,1
modest,1
modesty,1
molest,-1
molestation,-1
mollify,1
momentous,1
monotonous,-1
monotony,-1
monster,-1
monstrosities,-1
monstrosity,-1
monstrous,-1
monstrously,-1
monumental,1
monumentally,1
moody,-1
moon,-1
moot,-1
mope,-1
moral,1
morality,1
moralize,1
morbid,-1
morbidly,-1
mordant,-1
mordantly,-1
moribund,-1
mortification,-1
mortified,-1
mortify,-1
mortifying,-1
motionless,-1
motivate,1
motivated,1
motivation,1
motley,-1
mourn,-1
mourner,-1
mournful,-1
mournfully,-1
moving,1
muddle,-1
muddy,-1
mudslinger,-1
mudslinging,-1
mulish,-1
multipolarization,-1
mundane,-1
murder,-1
murderous,-1
murderously,-1
murky,-1
muscleflexing,-1
myriad,1
mysterious,-1
mysteriously,-1
mystery,-1
mystify,-1
mistified,-1
myth,-1
nag,-1
nagging,-1
naive,-1
naively,-1
narrow,-1
narrower,-1
nastily,-1
nastiness,-1
nasty,-1
nationalism,-1
natural,1
naturally,1
naughty,-1
nauseate,-1
nauseating,-1
nauseatingly,-1
navigable,1
neat,1
neatly,1
nebulous,-1
nebulously,-1
necessarily,1
necessary,1
need,-1
needless,-1
needlessly,-1
needy,-1
nefarious,-1
nefariously,-1
negate,-1
negation,-1
-2
neglect,-1
neglected,-1
negligent,-1
negligence,-1
negligible,-1
nemesis,-1
nettle,-1
nettlesome,-1
nervous,-1
nervously,-1
nervousness,-1
neurotic,-1
neurotically,-1
neutralize,1
nice,1
nicely,1
nifty,1
niggle,-1
nightmare,-1
nightmarish,-1
nightmarishly,-1
nimble,1
nix,-1
noble,1
nobly,1
noisy,-1
nonconfidence,-1
nonviolence,1
nonviolent,1
nonexistent,-1
nonsense,-1
normal,1
nosey,-1
notable,1
notably,1
noteworthy,1
noticeable,1
notorious,-1
notoriously,-1
novel,1
nourish,1
nourishing,1
nourishment,1
nuisance,-1
numb,-1
nurture,1
nurturing,1
oasis,1
obedience,1
obedient,1
obediently,1
obey,1
obese,-1
object,-1
objection,-1
objectionable,-1
objections,-1
objective,1
objectively,1
obliged,1
oblique,-1
obliterate,-1
obliterated,-1
oblivious,-1
obnoxious,-1
obnoxiously,-1
obscene,-1
obscenely,-1
obscenity,-1
obscure,-1
obscure,-1
obscurity,-1
obsess,-1
obsession,-1
obsessions,-1
obsessive,-1
obsessively,-1
obsessiveness,-1
obsolete,-1
obstacle,-1
obstinate,-1
obstinately,-1
obstruct,-1
obstruction,-1
obtrusive,-1
obtuse,-1
obviate,1
obviously,-1
odd,-1
odder,-1
oddest,-1
oddities,-1
oddity,-1
oddly,-1
offbeat,1
offence,-1
offend,-1
offending,-1
offenses,-1
offensive,-1
offensively,-1
offensiveness,-1
officious,-1
offset,1
okay,1
okay,1
ominous,-1
ominously,-1
omission,-1
omit,-1
oneside,-1
onesided,-1
onerous,-1
onerously,-1
onslaught,-1
onward,1
open,1
openly,1
openness,1
opinionated,-1
opponent,-1
opportune,1
opportunity,1
opportunistic,-1
oppose,-1
opposition,-1
oppositions,-1
oppress,-1
oppression,-1
oppressive,-1
oppressively,-1
oppressiveness,-1
oppressors,-1
optimal,1
optimism,1
optimistic,1
opulent,1
ordeal,-1
orderly,1
original,1
originality,1
orphan,-1
ostracize,-1
outbreak,-1
outburst,-1
outbursts,-1
outcast,-1
outcry,-1
outdated,-1
outdo,1
outgoing,1
outlaw,-1
outmoded,-1
outrage,-1
outraged,-1
outrageous,-1
outrageously,-1
outrageousness,-1
outrages,-1
outshine,1
outsider,-1
outsmart,1
outstanding,1
outstandingly,1
outstrip,1
outwit,1
ovation,1
overacted,-1
overvaluation,-1
overachiever,1
overact,-1
overacted,-1
overawe,-1
overbalance,-1
overbalanced,-1
overbearing,-1
overbearingly,-1
overblown,-1
overcome,-1
overdo,-1
overdone,-1
overdue,-1
overemphasize,-1
overjoyed,1
overkill,-1
overlook,-1
overplay,-1
overpower,-1
overreach,-1
overrun,-1
overshadow,-1
oversight,-1
oversimplification,-1
oversimplified,-1
oversimplify,-1
oversized,-1
overstate,-1
overstatement,-1
overstatements,-1
overtaxed,-1
overthrow,-1
overturn,-1
overture,1
overwhelm,-1
overwhelming,-1
overwhelmingly,-1
overworked,-1
overzealous,-1
overzealously,-1
pacifist,1
pacifists,1
pain,-1
pain,-1
painful,-1
painfully,-1
painless,1
painlessly,1
pains,-1
painstaking,1
painstakingly,1
palatable,1
palatial,1
pale,-1
palliate,1
paltry,-1
pamper,1
pan,-1
pandemonium,-1
panic,-1
panicky,-1
paradise,1
paradoxical,-1
paradoxically,-1
paralize,-1
paralyzed,-1
paramount,1
paranoia,-1
paranoid,-1
parasite,-1
pardon,1
pariah,-1
parody,-1
partiality,-1
partisan,-1
partisans,-1
passe,-1
passion,1
passionate,1
passionately,1
passive,-1
passive,-1
passiveness,-1
pathetic,-1
pathetically,-1
patience,1
patient,1
patiently,1
patriot,1
patriotic,1
patronize,-1
paucity,-1
pauper,-1
paupers,-1
payback,-1
peace,1
peaceable,1
peaceful,1
peacefully,1
peacekeepers,1
peculiar,-1
peculiarly,-1
pedantic,-1
pedestrian,-1
peerless,1
peeve,-1
peeved,-1
peevish,-1
peevishly,-1
penalize,-1
penalty,-1
penetrating,1
penitent,1
perceptive,1
perfect,1
perfection,1
perfectly,1
perfidious,-1
perfidity,-1
perfunctory,-1
peril,-1
perilous,-1
perilously,-1
peripheral,-1
perish,-1
permissible,1
pernicious,-1
perplex,-1
perplexed,-1
perplexing,-1
perplexity,-1
persecute,-1
persecution,-1
perseverance,1
persevere,1
persistent,1
personages,1
personality,1
perspicuous,1
perspicuously,1
persuade,1
persuasive,1
persuasively,1
pertinacious,-1
pertinaciously,-1
pertinacity,-1
pertinent,1
perturb,-1
perturbed,-1
pervasive,-1
perverse,-1
perversely,-1
perversion,-1
perversity,-1
pervert,-1
perverted,-1
pessimism,-1
pessimistic,-1
pessimistically,-1
pest,-1
pestilent,-1
petrify,-1
petrified,-1
pettifog,-1
petty,-1
phenomenal,1
phenomenally,1
phobia,-1
phobic,-1
phony,-1
picky,-1
picturesque,1
piety,1
pillage,-1
pillar,1
pillory,-1
pinch,-1
pine,-1
pinnacle,1
pious,1
pique,-1
pithy,1
pitiable,-1
pitiful,-1
pitifully,-1
pitiless,-1
pitilessly,-1
pittance,-1
pity,-1
placate,1
placid,1
plagiarize,-1
plague,-1
plague,-1
plain,1
plainly,1
plausibility,1
plausible,1
playful,1
playfully,1
plaything,-1
plead,both
pleading,both
pleadingly,both
plea,-1
pleas,-1
pleasant,1
pleasantly,1
please,1
pleased,1
pleasing,1
pleasingly,1
pleasurable,1
pleasurably,1
pleasure,1
plebeian,-1
pledge,1
pledges,1
plentiful,1
plenty,1
plight,-1
plot,-1
plotters,-1
ploy,-1
plunder,-1
plunderer,-1
plush,1
poetic,1
poeticize,1
poignant,1
pointless,-1
pointlessly,-1
poise,1
poised,1
poison,-1
poisonous,-1
poisonously,-1
polarisation,-1
polemize,-1
polished,1
polite,1
politeness,1
pollute,-1
polluter,-1
polluters,-1
polution,-1
pompous,-1
poor,-1
poorly,-1
popular,1
popularity,1
portable,1
posh,1
1,1
1ness,1
1ly,1
posterity,1
posturing,-1
potent,1
potential,1
pout,-1
poverty,-1
powerful,1
powerfully,1
powerless,-1
practicable,1
practical,1
pragmatic,1
praise,1
praiseworthy,1
praising,1
prate,-1
pratfall,-1
prattle,-1
preeminent,1
preach,1
preaching,1
precarious,-1
precariously,-1
precaution,1
precautions,1
precedent,1
precious,1
precipitate,-1
precipitous,-1
precise,1
precisely,1
precision,1
predatory,-1
predicament,-1
preeminent,1
preemptive,1
prefer,1
preferable,1
preferably,1
preference,1
preferences,1
prejudge,-1
prejudice,-1
prejudicial,-1
premeditated,-1
premier,1
premium,1
preoccupy,-1
prepared,1
preponderance,1
preposterous,-1
preposterously,-1
press,1
pressing,-1
prestige,1
prestigious,1
presume,-1
presumptuous,-1
presumptuously,-1
pretence,-1
pretend,-1
pretense,-1
pretentious,-1
pretentiously,-1
prettily,1
pretty,1
prevaricate,-1
priceless,1
pricey,-1
prickle,-1
prickles,-1
pride,1
prideful,-1
primitive,-1
principle,1
principled,1
prison,-1
prisoner,-1
privilege,1
privileged,1
prize,1
pro,1
proAmerican,1
proBeijing,1
proCuba,1
propeace,1
proactive,1
problem,-1
problematic,-1
problems,-1
procrastinate,-1
procrastination,-1
prodigious,1
prodigiously,1
prodigy,1
productive,1
profane,-1
profanity,-1
profess,1
proficient,1
proficiently,1
profit,1
profitable,1
profound,1
profoundly,1
profuse,1
profusely,1
profusion,1
progress,1
progressive,1
prohibit,-1
prohibitive,-1
prohibitively,-1
prolific,1
prominent,1
prominence,1
promise,1
promising,1
promoter,1
prompt,1
promptly,1
propaganda,-1
propagandize,-1
proper,1
properly,1
propitious,1
propitiously,1
proscription,-1
proscriptions,-1
prosecute,-1
prospect,1
prospects,1
prosper,1
prosperity,1
prosperous,1
protect,1
protection,1
protective,1
protector,1
protest,-1
protests,-1
protracted,-1
proud,1
providence,1
provocation,-1
provocative,-1
provoke,-1
prowess,1
prudence,1
prudent,1
prudently,1
pry,-1
pugnacious,-1
pugnaciously,-1
pugnacity,-1
punch,-1
punctual,1
pundits,1
punish,-1
punishable,-1
punitive,-1
puny,-1
puppet,-1
puppets,-1
pure,1
purification,1
purify,1
purity,1
purposeful,1
puzzle,-1
puzzled,-1
puzzlement,-1
puzzling,-1
quack,-1
quaint,1
qualified,1
qualify,1
qualms,-1
quandary,-1
quarrel,-1
quarrel,-1
quarrellous,-1
quarrellously,-1
quarrels,-1
quarrelsome,-1
quash,-1
quasially,1
queer,-1
quench,1
questionable,-1
quibble,-1
quicken,1
quit,-1
quitter,-1
racism,-1
racist,-1
racists,-1
rack,-1
radiance,1
radiant,1
radical,-1
radicalization,-1
radically,-1
radicals,-1
rage,-1
ragged,-1
raging,-1
rail,-1
rally,1
rampage,-1
rampant,-1
ramshackle,-1
rancor,-1
rank,-1
rankle,-1
rant,-1
ranting,-1
rantingly,-1
rapprochement,1
rapport,1
rapt,1
rapture,1
raptureous,1
raptureously,1
rapturous,1
rapturously,1
rascal,-1
rash,-1
rat,-1
rational,1
rationality,1
rationalize,-1
rattle,-1
ravage,-1
rave,1
raving,-1
reconquest,1
reactionary,-1
readily,1
ready,1
reaffirm,1
reaffirmation,1
real,1
realist,1
realistic,1
realistically,1
reason,1
reasonable,1
reasonably,1
reasoned,1
reassurance,1
reassure,1
rebellious,-1
rebuff,-1
rebuke,-1
recalcitrant,-1
recant,-1
receptive,1
recession,-1
recessionary,-1
reckless,-1
recklessly,-1
recklessness,-1
reclaim,1
recognition,1
recoil,-1
recommend,1
recommendation,1
recommendations,1
recommended,1
recompense,1
reconcile,1
reconciliation,1
recordsetting,1
recourses,-1
recover,1
rectification,1
rectify,1
rectifying,1
redeem,1
redeeming,1
redemption,1
redundancy,-1
redundant,-1
reestablish,1
refine,1
refined,1
refinement,1
reform,1
refresh,1
refreshing,1
refuge,1
refusal,-1
refuse,-1
refutation,-1
refute,-1
regal,1
regally,1
regard,1
regress,-1
regression,-1
regressive,-1
regret,-1
regretful,-1
regretfully,-1
regrettable,-1
regrettably,-1
rehabilitate,1
rehabilitation,1
reinforce,1
reinforcement,1
reject,-1
rejection,-1
rejoice,1
rejoicing,1
rejoicingly,1
relapse,-1
relax,1
relaxed,1
relent,1
relentless,-1
relentlessly,-1
relentlessness,-1
relevant,1
relevance,1
reliable,1
reliability,1
reliably,1
relief,1
relieve,1
relish,1
reluctance,-1
reluctant,-1
reluctantly,-1
remarkable,1
remarkably,1
remedy,1
reminiscent,1
remorse,-1
remorseful,-1
remorsefully,-1
remorseless,-1
remorselessly,-1
remorselessness,-1
remunerate,1
renaissance,1
renewal,1
renovate,1
renovation,1
renounce,-1
renown,1
renowned,1
renunciation,-1
repair,1
reparation,1
repay,1
repel,-1
repent,1
repentance,1
repetitive,-1
reprehensible,-1
reprehensibly,-1
reprehension,-1
reprehensive,-1
repress,-1
repression,-1
repressive,-1
reprimand,-1
reproach,-1
reproachful,-1
reprove,-1
reprovingly,-1
repudiate,-1
repudiation,-1
repugn,-1
repugnance,-1
repugnant,-1
repugnantly,-1
repulse,-1
repulsed,-1
repulsing,-1
repulsive,-1
repulsively,-1
repulsiveness,-1
reputable,1
rescue,1
resent,-1
resentful,-1
resentment,-1
reservations,-1
resignation,-1
resigned,-1
resilient,1
resistance,-1
resistant,-1
resolute,1
resolve,1
resolved,1
resound,1
resounding,1
resourceful,1
resourcefulness,1
respect,1
respect,1
respectable,1
respectful,1
respectfully,1
respite,1
resplendent,1
responsibility,1
responsible,1
responsibly,1
responsive,1
restful,1
restless,-1
restlessness,-1
restoration,1
restore,1
restraint,1
restrict,-1
restricted,-1
restriction,-1
restrictive,-1
resurgent,1
retaliate,-1
retaliatory,-1
retard,-1
reticent,-1
retire,-1
retract,-1
retreat,-1
reunite,1
revel,1
revelation,1
revenge,-1
revengeful,-1
revengefully,-1
revere,1
reverence,1
reverent,1
reverently,1
revert,-1
revival,1
revive,1
revile,-1
reviled,-1
revitalize,1
revoke,-1
revolt,-1
revolting,-1
revoltingly,-1
revolution,1
revulsion,-1
revulsive,-1
reward,1
rewarding,1
rewardingly,1
rhapsodize,-1
rhetoric,-1
rhetorical,-1
rich,1
riches,1
richly,1
richness,1
rid,-1
ridicule,-1
ridiculous,-1
ridiculously,-1
rife,-1
rift,-1
rifts,-1
right,1
right,1
righten,1
righteous,1
righteously,1
righteousness,1
rightful,1
rightfully,1
rightly,1
rightness,1
rights,1
rigid,-1
rigor,-1
rigorous,-1
rile,-1
riled,-1
ripe,1
risk,-1
riskfree,1
risky,-1
rival,-1
rivalry,-1
roadblocks,-1
robust,1
rocky,-1
rogue,-1
rollercoaster,-1
romantic,1
romantically,1
romanticize,1
rosy,1
rot,-1
rotten,-1
rough,-1
rousing,1
rubbish,-1
rude,-1
rue,-1
ruffian,-1
ruffle,-1
ruin,-1
ruinous,-1
rumbling,-1
rumor,-1
rumors,-1
rumours,-1
rumple,-1
rundown,-1
runaway,-1
rupture,-1
rusty,-1
ruthless,-1
ruthlessly,-1
ruthlessness,-1
sabotage,-1
sacred,1
sacrifice,-1
sad,-1
sadden,-1
sadly,-1
sadness,-1
safe,1
safeguard,1
sag,-1
sagacity,1
sage,1
sagely,1
saint,1
saintliness,1
saintly,1
salable,1
salacious,-1
salivate,1
salutary,1
salute,1
salvation,1
sanctimonious,-1
sanctify,1
sanction,1
sanctity,1
sanctuary,1
sanguine,1
sane,1
sanity,1
sap,-1
sarcasm,-1
sarcastic,-1
sarcastically,-1
sardonic,-1
sardonically,-1
sass,-1
satirical,-1
satirize,-1
satisfaction,1
satisfactorily,1
satisfactory,1
satisfy,1
satisfying,1
savage,-1
savaged,-1
savagely,-1
savagery,-1
savages,-1
savor,1
savvy,1
scandal,-1
scandalize,-1
scandalized,-1
scandalous,-1
scandalously,-1
scandals,-1
scant,-1
scapegoat,-1
scar,-1
scarred,-1
scarce,-1
scarcely,-1
scarcity,-1
scare,-1
scared,-1
scarier,-1
scariest,-1
scarily,-1
scars,-1
scary,-1
scathing,-1
scathingly,-1
scenic,1
scheme,-1
scheming,-1
scoff,-1
scoffingly,-1
scold,-1
scolding,-1
scoldingly,-1
scorching,-1
scorchingly,-1
scorn,-1
scornful,-1
scornfully,-1
scoundrel,-1
scourge,-1
scowl,-1
scream,-1
screech,-1
screw,-1
scruples,1
scrupulous,1
scrupulously,1
scum,-1
scummy,-1
seamless,1
seasoned,1
secondclass,-1
secondtier,-1
secretive,-1
secure,1
securely,1
security,1
sedentary,-1
seductive,1
seedy,-1
seethe,-1
seething,-1
selective,1
selfcoup,-1
selfcriticism,-1
selfdefeating,-1
selfdestructive,-1
selfdetermination,1
selfhumiliation,-1
selfinterest,-1
selfinterested,-1
selfrespect,1
selfsatisfaction,1
selfserving,-1
selfsufficiency,1
selfsufficient,1
selfinterested,-1
selfish,-1
selfishly,-1
selfishness,-1
semblance,1
senile,-1
sensation,1
sensational,1
sensationalize,-1
sensationally,1
sensations,1
sense,1
senseless,-1
senselessly,-1
sensible,1
sensibly,1
sensitive,1
sensitively,1
sensitivity,1
sentiment,1
sentimentality,1
sentimentally,1
sentiments,1
serene,1
serenity,1
serious,-1
seriously,-1
seriousness,-1
sermonize,-1
servitude,-1
settle,1
setup,-1
sever,-1
severe,-1
severe,-1
severely,-1
severity,-1
sexy,1
shabby,-1
shadow,-1
shadowy,-1
shady,-1
shake,-1
shaky,-1
shallow,-1
sham,-1
shambles,-1
shame,-1
shameful,-1
shamefully,-1
shamefulness,-1
shameless,-1
shamelessly,-1
shamelessness,-1
shark,-1
sharp,-1
sharply,-1
shatter,-1
sheer,-1
shelter,1
shield,1
shimmer,1
shimmering,1
shimmeringly,1
shine,1
shiny,1
shiny,1
shirk,-1
shirker,-1
shipwreck,-1
shiver,-1
shock,-1
shocking,-1
shockingly,-1
shoddy,-1
shortlived,-1
shortage,-1
shortchange,-1
shortcoming,-1
shortcomings,-1
shortsighted,-1
shortsightedness,-1
showdown,-1
shred,-1
shrew,-1
shrewd,1
shrewdly,1
shrewdness,1
shriek,-1
shrill,-1
shrilly,-1
shrivel,-1
shroud,-1
shrouded,-1
shrug,-1
shun,-1
shunned,-1
shy,-1
shyly,-1
shyness,-1
sick,-1
sicken,-1
sickly,-1
sickening,-1
sickeningly,-1
sickness,-1
sidetrack,-1
sidetracked,-1
siege,-1
significant,1
significance,1
signify,1
sillily,-1
silly,-1
simmer,-1
simple,1
simplicity,1
simplified,1
simplify,1
simplistic,-1
simplistically,-1
sin,-1
sinful,-1
sinfully,-1
sincere,1
sincerely,1
sincerity,1
sinister,-1
sinisterly,-1
sinking,-1
skeletons,-1
skeptical,-1
skeptically,-1
skepticism,-1
sketchy,-1
skill,1
skilled,1
skillful,1
skillfully,1
skimpy,-1
skittish,-1
skittishly,-1
skulk,-1
slack,-1
slander,-1
slanderer,-1
slanderous,-1
slanderously,-1
slanders,-1
slap,-1
slashing,-1
slaughter,-1
slaughtered,-1
slaves,-1
sleazy,-1
sleek,1
slender,1
slight,-1
slightly,-1
slim,1
slime,-1
sloppy,-1
sloppily,-1
sloth,-1
slothful,-1
slow,-1
slowly,-1
slowmoving,-1
slug,-1
sluggish,-1
slump,-1
slur,-1
sly,-1
smack,-1
smart,1
smarter,1
smartest,1
smartly,1
smash,-1
smear,-1
smelling,-1
smile,1
smiling,1
smilingly,1
smitten,1
smokescreen,-1
smolder,-1
smoldering,-1
smooth,1
smother,-1
smoulder,-1
smouldering,-1
smug,-1
smugly,-1
smut,-1
smuttier,-1
smuttiest,-1
smutty,-1
snare,-1
snarl,-1
snatch,-1
sneak,-1
sneakily,-1
sneaky,-1
sneer,-1
sneering,-1
sneeringly,-1
snub,-1
socal,-1
socalled,-1
sob,-1
sober,-1
sober,-1
sobering,-1
sociable,1
softspoken,1
soften,1
solace,1
solemn,-1
solicitous,1
solicitously,1
solicitude,1
solid,1
solidarity,1
somber,-1
soothe,1
soothingly,1
sophisticated,1
sore,-1
sorely,-1
soreness,-1
sorrow,-1
sorrow,-1
sorrowful,-1
sorrowfully,-1
sorry,-1
sound,1
sounding,-1
soundness,1
sour,-1
sourly,-1
spacious,1
spade,-1
spank,-1
spare,1
sparing,1
sparingly,1
sparkle,1
sparkling,1
special,1
spectacular,1
spectacularly,1
speedy,1
spellbind,1
spellbinding,1
spellbindingly,1
spellbound,1
spilling,-1
spinster,-1
spirit,1
spirited,1
spiritless,-1
spiritual,1
spite,-1
spiteful,-1
spitefully,-1
spitefulness,-1
splendid,1
splendidly,1
splendor,1
split,-1
splitting,-1
spoil,-1
spook,-1
spookier,-1
spookiest,-1
spookily,-1
spooky,-1
spoonfed,-1
spoonfeed,-1
spoonfed,-1
sporadic,-1
spot,-1
spotless,1
spotty,-1
sprightly,1
spur,1
spurious,-1
spurn,-1
sputter,-1
squabble,-1
squabbling,-1
squander,-1
squarely,1
squash,-1
squirm,-1
stab,-1
stability,1
stabilize,1
stable,1
stagger,-1
staggering,-1
staggeringly,-1
stagnant,-1
stagnate,-1
stagnation,-1
staid,-1
stain,-1
stainless,1
stake,-1
stale,-1
stalemate,-1
stammer,-1
stampede,-1
stand,1
standstill,-1
star,1
stark,-1
starkly,-1
stars,1
startle,-1
startling,-1
startlingly,-1
starvation,-1
starve,-1
stately,1
static,-1
statuesque,1
staunch,1
staunchly,1
staunchness,1
steadfast,1
steadfastly,1
steadfastness,1
steadiness,1
steady,1
steal,-1
stealing,-1
steep,-1
steeply,-1
stellar,1
stellarly,1
stench,-1
stereotype,-1
stereotypical,-1
stereotypically,-1
stern,-1
stew,-1
sticky,-1
stiff,-1
stifle,-1
stifling,-1
stiflingly,-1
stigma,-1
stigmatize,-1
stimulate,1
stimulating,1
stimulative,1
sting,-1
sting,-1
stinging,-1
stingingly,-1
stink,-1
stinking,-1
stirring,1
stirringly,1
stodgy,-1
stole,-1
stolen,-1
stood,1
stooge,-1
stooges,-1
storm,-1
stormy,-1
straggle,-1
straggler,-1
straight,1
straightforward,1
strain,-1
strained,-1
strange,-1
strangely,-1
stranger,-1
strangest,-1
strangle,-1
streamlined,1
strenuous,-1
stress,-1
stressful,-1
stressfully,-1
stricken,-1
strict,-1
strictly,-1
stride,1
strident,-1
stridently,-1
strides,1
strife,-1
strike,-1
striking,1
strikingly,1
stringent,-1
stringently,-1
striving,1
strong,1
struck,-1
struggle,-1
strut,-1
stubborn,-1
stubbornly,-1
stubbornness,-1
studious,1
studiously,1
stuffy,-1
stumble,-1
stump,-1
stun,-1
stunned,1
stunning,1
stunningly,1
stunt,-1
stunted,-1
stupendous,1
stupendously,1
stupid,-1
stupidity,-1
stupidly,-1
stupified,-1
stupify,-1
stupor,-1
sturdy,1
sty,-1
stylish,1
stylishly,1
suave,1
subdued,-1
subjected,-1
subjection,-1
subjugate,-1
subjugation,-1
sublime,1
submissive,-1
subordinate,-1
subscribe,1
subservience,-1
subservient,-1
subside,-1
substandard,-1
substantial,1
substantially,1
substantive,1
subtle,1
subtract,-1
subversion,-1
subversive,-1
subversively,-1
subvert,-1
succeed,1
success,1
successful,1
successfully,1
succumb,-1
sucker,-1
suffer,-1
sufferer,-1
sufferers,-1
suffering,-1
suffice,1
sufficient,1
sufficiently,1
suffocate,-1
sugarcoat,-1
sugarcoated,-1
sugarcoated,-1
suggest,1
suggestions,1
suicidal,-1
suicide,-1
suit,1
suitable,1
sulk,-1
sullen,-1
sully,-1
sumptuous,1
sumptuously,1
sumptuousness,1
sunder,-1
sunny,1
super,1
superb,1
superbly,1
superficial,-1
superficiality,-1
superficially,-1
superfluous,-1
superior,1
superiority,-1
superlative,1
superstition,-1
superstitious,-1
support,1
support,1
supporter,1
supportive,1
supposed,-1
suppress,-1
suppression,-1
supremacy,-1
supreme,1
supremely,1
supurb,1
supurbly,1
sure,1
surely,1
surge,1
surging,1
surmise,1
surmount,1
surpass,1
surrender,-1
survival,1
survive,1
survivor,1
susceptible,-1
suspect,-1
suspicion,-1
suspicions,-1
suspicious,-1
suspiciously,-1
sustainability,1
sustainable,1
sustained,1
swagger,-1
swamped,-1
swear,-1
sweeping,1
sweet,1
sweeten,1
sweetheart,1
sweetly,1
sweetness,1
swift,1
swiftness,1
swindle,-1
swipe,-1
swoon,-1
swore,-1
sworn,1
sympathetic,-1
sympathetically,-1
sympathies,-1
sympathize,-1
sympathy,-1
symptom,-1
syndrome,-1
taboo,-1
tact,1
taint,-1
tainted,-1
talent,1
talented,1
tamper,-1
tangled,-1
tantalize,1
tantalizing,1
tantalizingly,1
tantrum,-1
tardy,-1
tarnish,-1
taste,1
tattered,-1
taunt,-1
taunting,-1
tauntingly,-1
taunts,-1
tawdry,-1
tease,-1
teasingly,-1
taxing,-1
tedious,-1
tediously,-1
temerity,-1
temper,-1
temper,-1
temperance,1
temperate,1
tempest,-1
tempt,1
temptation,-1
tempting,1
temptingly,1
tenacious,1
tenaciously,1
tenacity,1
tender,1
tenderly,1
tenderness,1
tense,-1
tension,-1
tentative,-1
tentatively,-1
tenuous,-1
tenuously,-1
tepid,-1
terrible,-1
terribleness,-1
terribly,-1
terrific,1
terrifically,1
terrified,1
terrify,1
terrifying,1
terrifyingly,1
terror,-1
terrorgenic,-1
terrorism,-1
terrorize,-1
thank,1
thankful,1
thankfully,1
thankless,-1
thinkable,1
thirst,-1
thorny,-1
thorough,1
thoughtful,1
thoughtfully,1
thoughtfulness,1
thoughtless,-1
thoughtlessly,-1
thoughtlessness,-1
thrash,-1
threat,-1
threaten,-1
threatening,-1
threats,-1
thrift,1
thrifty,1
thrill,1
thrilling,1
thrillingly,1
thrills,1
thrive,1
thriving,1
throttle,-1
throw,-1
thumb,-1
thumbs,-1
thwart,-1
tickle,1
tidy,1
timehonored,1
timely,1
timid,-1
timidity,-1
timidly,-1
timidness,-1
tingle,1
tiny,-1
tire,-1
tired,-1
tiresome,-1
tiring,-1
tiringly,-1
titillate,1
titillating,1
titillatingly,1
toast,1
togetherness,1
toil,-1
tolerable,1
tolerably,1
tolerance,1
tolerant,1
tolerantly,1
tolerate,1
toleration,1
toll,-1
too,-1
top,1
topple,-1
torment,-1
tormented,-1
torrent,-1
torrid,1
torridly,1
torture,-1
tortured,-1
tortuous,-1
torturous,-1
torturously,-1
totalitarian,-1
tradition,1
traditional,1
touchy,-1
toughness,-1
toxic,-1
traduce,-1
tragedy,-1
tragic,-1
tragically,-1
traitor,-1
traitorous,-1
traitorously,-1
tramp,-1
trample,-1
tranquil,1
tranquility,1
transgress,-1
transgression,-1
trauma,-1
traumatic,-1
traumatically,-1
traumatize,-1
traumatized,-1
travesties,-1
travesty,-1
treacherous,-1
treacherously,-1
treachery,-1
treason,-1
treasonous,-1
treasure,1
treat,1
tremendous,1
tremendously,1
trendy,1
trepidation,1
trial,-1
tribute,1
trick,-1
tricky,-1
trickery,-1
trim,1
triumph,1
triumphal,1
triumphant,1
triumphantly,1
trivial,-1
trivialize,-1
trivially,-1
trouble,-1
trouble,-1
troublemaker,-1
troublesome,-1
troublesomely,-1
troubling,-1
troublingly,-1
truant,-1
truculent,1
truculently,1
TRUE,1
truly,1
trump,1
trumpet,1
trust,1
trusting,1
trustingly,1
trustworthiness,1
trustworthy,1
truth,1
truthful,1
truthfully,1
truthfulness,1
try,-1
trying,-1
tumultuous,-1
turbulent,-1
turmoil,-1
twinkly,1
twist,-1
twisted,-1
twists,-1
tyrannical,-1
tyrannically,-1
tyranny,-1
tyrant,-1
ugh,-1
ugliness,-1
ugly,-1
ulterior,-1
ultimate,1
ultimately,1
ultimatum,-1
ultimatums,-1
ultra,1
ultrahardline,-1
unabashed,1
unabashedly,1
unable,-1
unacceptable,-1
unacceptablely,-1
unaccustomed,-1
unanimous,1
unassailable,1
unattractive,-1
unauthentic,-1
unavailable,-1
unavoidable,-1
unavoidably,-1
unbiased,1
unbearable,-1
unbearablely,-1
unbelievable,-1
unbelievably,-1
unbosom,1
unbound,1
unbroken,1
uncertain,-1
uncivil,-1
uncivilized,-1
unclean,-1
unclear,-1
uncollectible,-1
uncomfortable,-1
uncommon,1
uncommonly,1
uncompetitive,-1
uncompromising,-1
uncompromisingly,-1
unconcerned,1
unconditional,1
unconfirmed,-1
unconstitutional,-1
uncontrolled,-1
unconventional,1
unconvincing,-1
